 ./electrum-meowcoin-v2.1.0-24-gf18eaa7c3-dirty-x86_64.AppImage --oneserver --server meowelectrum2.testtopper.biz:50002:s -v 
 79.91 | I | i/interface.[meowelectrum2.testtopper.biz:50002] | requesting block header 1622880 in mode catchup
129.82 | E | synchronizer.[default_wallet] | taskgroup died (0x7f7ac4d6f850). exc=RPCError(-102, 'server busy - request timed out')
129.82 | D | synchronizer.[default_wallet] | taskgroup stopped (0x7f7ac4d6f850).
129.82 | D | verifier.[default_wallet] | taskgroup stopped (0x7f7ac53fcdf0).
129.90 | W | i/interface.[meowelectrum2.testtopper.biz:50002] | disconnecting due to GracefulDisconnect(RPCError(-102, 'server busy - request timed out'))
129.95 | I | n/network | connecting to meowelectrum2.testtopper.biz:50002:s as new interface
130.53 | I | i/interface.[meowelectrum2.testtopper.biz:50002] | connection established. version: ['ElectrumX Ravencoin 1.12', '1.11']
131.11 | I | i/interface.[meowelectrum2.testtopper.biz:50002] | set blockchain with height 1622879
131.11 | I | i/interface.[meowelectrum2.testtopper.biz:50002] | Large sync gap detected: blockchain at 1622879, server at 1625443
131.11 | I | i/interface.[meowelectrum2.testtopper.biz:50002] | Starting sequential sync from 1622880
131.11 | I | i/interface.[meowelectrum2.testtopper.biz:50002] | requesting chunk from height 1622880
131.11 | I | n/network | switching to meowelectrum2.testtopper.biz:50002:s
131.11 | D | synchronizer.[default_wallet] | stopping. full_shutdown=False
